MAIN_ID,IDS,Z_VALUE,FLUX_B,FLUX_V,SCRIPT_NUMBER_ID
2B 920718,2B 920718|3B 920718|4B 920718|GRB 920718|PhebusB 920718|Trigger  1709|WATCH 920718b|[STK2001] 08821a,,,,0
Trigger  7872,Trigger  7872|[STK2001] 11504c,,,,0
Fermi bn140818781,GRB 140818B|Fermi bn140818781,,,,0
GRB 920314,2B 920314|3B 920314|4B 920314|GRB 920314|Trigger  1480|[STK2001] 08695a,,,,0
3B 930903C,3B 930903C|4B 930903C|Trigger  2513|[STK2001] 09233d,,,,0
[STK2001] 10355b,[STK2001] 10355b,,,,0
GRB 051012,GRB 051012,,,19.75,0
1B 911129B,1B 911129B|2B 911129B|3B 911129B|4B 911129B|Trigger  1128,,,,0
GRB 791215,GRB 791215|KONUS 15.12.79|[ABH87] 77,,,,0
[KLK2001] 921018.85,[KLK2001] 921018.85,,,,0
3B 930610,3B 930610|4B 930610|Trigger  2385|[STK2001] 09148b,,,,0
[KLK2001] 961006.75,[KLK2001] 961006.75,,,,0
GRB 190930A,GRB 190930A,,,,0
GRB 980225,GRB 980225|Trigger  6615|[STK2001] 10869a,,,,0
4B 951030B,4B 951030B|Trigger  3886|[STK2001] 10020a,,,,0
GRB 980525,GRB 980525|Trigger  6782|[STK2001] 10958a,,,,0
2B 920525C,2B 920525C|3B 920525C|4B 920525C|GRB 920525C|Trigger  1626|[STK2001] 08767c,,,,0
GRB 970514,GRB 970514|Trigger  6230|[STK2001] 10582a,,,,0
Fermi bn091026550,GRB 091026|Fermi bn091026550|GRB 091026A,,,,0
[STK2001] 11431a,[STK2001] 11431a,,,,0
GRB 820825A,GRB 820825A,,,,0
[STK2001] 10175a,[STK2001] 10175a,,,,0
GRB 221216A,GRB 221216A,,,,0
4B 960621C,4B 960621C|Trigger  5508|[STK2001] 10255b,,,,0
GRB 050215C,GRB 050215C,,,,0
Fermi bn120603439,GRB 120603A|Fermi bn120603439,,,,0
2B 921024,2B 921024|3B 921024|4B 921024|Trigger  2005,,,,0
3B 940604,3B 940604|4B 940604|Trigger  3015|[STK2001] 09507d,,,,0
Fermi bn110409179,GRB 110409A|Fermi bn110409179,,,,0
[STK2001] 08517b,[STK2001] 08517b,,,,0
[KLK2001] 951022.99,[KLK2001] 951022.99,,,,0
GRB 880830B,GRB 880830B,,,,0
Fermi bn081012549,GRB 081012|Fermi bn081012549|GRB 081012A,,,,0
GRB 080906,GRB 080906,2.0000000,,,0
2B 920818,2B 920818|3B 920818|4B 920818|Trigger  1851|[STK2001] 08852c,,,,0
4B 951117,4B 951117|GRB 951117|Trigger  3909|[STK2001] 10038a,,,,0
[KLK2001] 920615.36,[KLK2001] 920615.36,,,,0
[STK2001] 10977a,[STK2001] 10977a,,,,0
2B 930309,2B 930309|3B 930309|4B 930309|GRB 930309|PhebusB 930309|Trigger  2228|[STK2001] 09055b,,,,0
4B 961126,4B 961126|GRB 961126|Trigger  5697|[STK2001] 10413a,,,,0
[KLK2001] 931220.16,[KLK2001] 931220.16,,,,0
GRB 210208A,GRB 210208A,,,,0
GRB 990429A,GRB 990429A|Trigger  7536,,,,0
Fermi bn110108977,GRB 110108A|Fermi bn110108977,,,,0
4B 951001,4B 951001|Trigger  3840,,,,0
GRB 981015B,GRB 981015B|Trigger  7157|[STK2001] 11101c,,,,0
Fermi bn140810782,GRB 140810A|Fermi bn140810782,,,,0
Fermi bn170626401,GRB 170626A|Fermi bn170626401,,,,0
Fermi bn131117766,Fermi bn131117766,,,,0
4B 951104C,4B 951104C|Trigger  3895|[STK2001] 10025e,,,,0
1B 911113,1B 911113|2B 911113|3B 911113|4B 911113|GRB 911113|Trigger  1051|[STK2001] 08573b,,,,0
GRB 180914B,GRB 180914B,,,,0
[STK2001] 09569a,[STK2001] 09569a,,,,0
[STK2001] 11044a,[STK2001] 11044a,,,,0
GRB 210411D,GRB 210411D,,,,0
4B 960624B,4B 960624B|Trigger  5516|[STK2001] 10258a,,,,0
4B 960512,4B 960512|Trigger  5458,,,,0
GRB 150522B,GRB 150522B,,,,0
4B 951211B,4B 951211B|Trigger  3941|[STK2001] 10062d,,,,0
Fermi bn121104627,Fermi bn121104627,,,,0
GRB 081123,GRB 081123,,,,0
4B 950819,4B 950819|Trigger  3766|[STK2001] 09948b,,,,0
1B 911106,1B 911106|2B 911106|3B 911106|4B 911106|BSAS 911106 13322|GRB 911106|Trigger  1008,,,,0
Fermi bn120817168,GRB 120817B|Fermi bn120817168,,,,0
GRB 920723,GRB 920723|PhebusB 920723b|WATCH 920723b,0.1100000,,,0
GRB 075020B,GRB 075020B,,,,0
GRB 030509B,GRB 030509B,,,,0
[STK2001] 10855a,[STK2001] 10855a,,,,0
[STK2001] 09442c,[STK2001] 09442c,,,,0
3B 940708B,3B 940708B|4B 940708B|Trigger  3065,,,,0
Fermi bn160422499,Fermi bn160422499,,,,0
Fermi bn091026485,GRB 091026B|Fermi bn091026485,,,,0
GRB 060510B,GRB 060510B,4.9400000,,,0
PhebusB 941101,PhebusB 941101,,,,0
3B 930913B,3B 930913B|4B 930913B|Trigger  2528,,,,0
GRB 220117C,GRB 220117C,,,,0
[STK2001] 08541e,[STK2001] 08541e,,,,0
Fermi bn161205561,GRB 161205A|Fermi bn161205561,,,,0
Fermi bn130305526,Fermi bn130305526,,,,0
[STK2001] 08651b,[STK2001] 08651b,,,,0
[STK2001] 10758a,[STK2001] 10758a,,,,0
GRB 990320B,GRB 990320B|Trigger  7486|[STK2001] 11257c,,,,0
[STK2001] 09575a,[STK2001] 09575a,,,,0
[KLK2001] 940512.59,[KLK2001] 940512.59,,,,0
Fermi bn140721336,Fermi bn140721336,,,,0
GRB 201008A,GRB 201008A,,,,0
GRB 200903A,GRB 200903A,,,,0
GRB 091202A,GRB 091202A,,,,0
GRB 150819A,GRB 150819A,,,,0
HVC 224.5-15.1+118,HVC 224.5-15.1+118|[DBB2002] 781|[DBB2002] 224.5-15.1+118|[KLK2001] 970124.49,,,,0
[KLK2001] 920503.16,[KLK2001] 920503.16,,,,0
Fermi bn100902990,GRB 100902B|Fermi bn100902990,,,,0
3B 940720,3B 940720|4B 940720|GRB 940720|Trigger  3091|[STK2001] 09553a,,,,0
[KLK2001] 970912.68,[KLK2001] 970912.68,,,,0
[STK2001] 11585b,[STK2001] 11585b,,,,0
1B 910818,1B 910818|2B 910818|3B 910818|4B 910818|GRB 910818|Trigger   692|[STK2001] 08486c,,,,0
Fermi bn150208573,Fermi bn150208573,,,,0
GRB 980610,GRB 980610,,,,0
GRB 970405,GRB 970405|Trigger  6159|[STK2001] 10543b,,,,0
[STK2001] 10740a,[STK2001] 10740a,,,,0
[KLK2001] 940923.94,[KLK2001] 940923.94,,,,0
1B 920130B,1B 920130B|2B 920130B|3B 920130B|4B 920130B|Trigger  1328|[STK2001] 08651e,,,,0
Fermi bn110706477,GRB 110706B|Fermi bn110706477,,,,0
FRB 131104,FRB 131104|SWIFT J0644.5-5111,0.5200000,,,0
[STK2001] 08452b,[STK2001] 08452b,,,,0
[STK2001] 11668c,[STK2001] 11668c,,,,0
Fermi bn140711691,Fermi bn140711691,,,,0
[STK2001] 10653b,[STK2001] 10653b,,,,0
[STK2001] 09814a,[STK2001] 09814a,,,,0
GRB 071020,GRB 071020|GRB 071020A,2.1462000,,,0
GRB 151227A,GRB 151227A,,,,0
Trigger  6298,Trigger  6298|[STK2001] 10637a,,,,0
[STK2001] 10969a,[STK2001] 10969a,,,,0
Fermi bn150613420,Fermi bn150613420,,,,0
GRB 120918A,GRB 120918A,,,,0
3B 930614B,3B 930614B|4B 930614B|Trigger  2394|[STK2001] 09152c,,,,0
Fermi bn180411546,Fermi bn180411546,,,,0
GRB 190706C,GRB 190706C,,,,0
1B 920110C,1B 920110C|2B 920110C|3B 920110C|4B 920110C|Trigger  1289|[STK2001] 08631d,,,,0
GRB 020114,GRB 020114,,,,0
GRB 020214,GRB 020214,,,,0
Fermi bn160220059,GRB 160220A|Fermi bn160220059,,,,0
Fermi bn100204858,GRB 100204C|Fermi bn100204858,,,,0
GRB 180914A,GRB 180914A,,,,0
[STK2001] 11145c,[STK2001] 11145c,,,,0
Trigger  6520,Trigger  6520|[STK2001] 10788c,,,,0
[STK2001] 10245e,[STK2001] 10245e,,,,0
GRB 150810A,GRB 150810A,,,,0
Fermi bn081207680,GRB 081207|Fermi bn081207680|GRB 081207A,,,,0
GRB 971024B,GRB 971024B|Trigger  6450|[STK2001] 10745g,,,,0
2B 920619B,2B 920619B|3B 920619B|4B 920619B|Trigger  1657|[STK2001] 08792e,,,,0
[STK2001] 09633a,[STK2001] 09633a,,,,0
[STK2001] 11400e,[STK2001] 11400e,,,,0
Fermi bn170304003,GRB 170304A|Fermi bn170304003,,,,0
GRB 200908A,GRB 200908A,,,,0
GRB 201013A,GRB 201013A,,,,0
[STK2001] 10339d,[STK2001] 10339d,,,,0
[KLK2001] 950123.65,[KLK2001] 950123.65,,,,0
2B 921206B,2B 921206B|3B 921206B|4B 921206B|Trigger  2079|[STK2001] 08962c,,,,0
GRB 071010B,GRB 071010B,0.9470000,,,0
[KLK2001] 920721.28,[KLK2001] 920721.28,,,,0
GRB 200205C,GRB 200205C,,,,0
GRB 030320B,GRB 030320B,,,,0
3B 940827,3B 940827|4B 940827|GRB 940827|Trigger  3140,,,,0
[KLK2001] 940407.82,[KLK2001] 940407.82,,,,0
[KLK2001] 950521.42,[KLK2001] 950521.42,,,,0
GRB 060117,GRB 060117,,,,0
Fermi bn121014638,Fermi bn121014638,,,,0
Fermi bn131202906,Fermi bn131202906,,,,0
Fermi bn110120666,GRB 110120A|Fermi bn110120666,,,,0
GRB 180612A,GRB 180612A,,,,0
GRB 980101,GRB 980101|Trigger  6554|[STK2001] 10814c,,,,0
1B 910802,1B 910802|2B 910802|3B 910802|4B 910802|BSAS 910802 02718|GRB 910802|Trigger   603|[STK2001] 08470a,,,,0
Fermi bn190827467,Fermi bn190827467,,,,0
GRB 060929,GRB 060929,5.6000000,,,0
GRB 130504A,GRB 130504A,,,,0
4B 960810B,4B 960810B|Trigger  5569|[STK2001] 10305a,,,,0
Fermi bn091012783,GRB 091012|Fermi bn091012783|GRB 091012A,,,,0
Fermi bn120604343,GRB 120604B|Fermi bn120604343,,,,0
[KLK2001] 950730.88,[KLK2001] 950730.88,,,,0
[STK2001] 10511c,[STK2001] 10511c,,,,0
[STK2001] 09354c,[STK2001] 09354c,,,,0
GRB 031201,GRB 031201,,,,0
[STK2001] 11022f,[STK2001] 11022f,,,,0
[KLK2001] 930827.60,[KLK2001] 930827.60,,,,0
Fermi bn180208764,Fermi bn180208764,,,,0
[KLK2001] 921211.33,[KLK2001] 921211.33,,,,0
GRB 970111,GRB 970111|Trigger  5773|[STK2001] 10459c,,,,0
GRB 200227A,GRB 200227A,,,,0
[KLK2001] 950510.35,[KLK2001] 950510.35,,,,0
PhebusB 941026,PhebusB 941026,,,,0
[STK2001] 10510e,[STK2001] 10510e,,,,0
Trigger  6119,Trigger  6119|[STK2001] 10519a,,,,0
Fermi bn180211754,Fermi bn180211754,,,,0
GRB 781005,GRB 781005|KONUS 05.10.78|[ABH87]  5,,,,0
[STK2001] 09828f,[STK2001] 09828f,,,,0
GRB 831221,GRB 831221,,,,0
Fermi bn090915650,GRB 090915|Fermi bn090915650|GRB 090915A,,,,0
GRB 890127,GRB 890127,,,,0
[STK2001] 09383c,[STK2001] 09383c,,,,0
GRB 190129A,GRB 190129A,,,,0
GRB 040223,GRB 040223,,,,0
BSAS 950407 54925,BSAS 950407 54925,,,,0
4B 960425,4B 960425|Trigger  5446|[STK2001] 10198a,,,,0
Fermi bn150426594,Fermi bn150426594,,,,0
GRB 050825A,GRB 050825A,,,,0
GRB 160703A,GRB 160703A,,,,0
Fermi bn130504314,GRB 130504B|Fermi bn130504314,,,,0
Fermi bn140818229,GRB 140818A|Fermi bn140818229,,,,0
[KLK2001] 920219.12,[KLK2001] 920219.12,,,,0
PhebusB 940422,PhebusB 940422,,,,0
PhebusB 920723c,PhebusB 920723c,,,,0
[STK2001] 08611a,[STK2001] 08611a,,,,0
GRB 190409B,GRB 190409B,,,,0
GRB 201228A,GRB 201228A,,,,0
GRB 050714B,GRB 050714B|XRF 050714B,2.6600000,,,0
[STK2001] 08479a,[STK2001] 08479a,,,,0
GRB 791007,GRB 791007|KONUS 07.10.79,,,,0
GRB 210602A,GRB 210602A,,,,0
[STK2001] 10069d,[STK2001] 10069d,,,,0
GRB 190406B,GRB 190406B,,,,0
[STK2001] 09502b,[STK2001] 09502b,,,,0
Fermi bn160612842,GRB 160612A|Fermi bn160612842,,,,0
[STK2001] 11616a,[STK2001] 11616a,,,,0
GRB 100905A,GRB 100905A,7.0000000,,,0
[STK2001] 09511a,[STK2001] 09511a,,,,0
[KLK2001] 930616.27,[KLK2001] 930616.27,,,,0
Fermi bn130816074,GRB 130816A|Fermi bn130816074,,,,0
GRB 210723A,GRB 210723A,,,,0
3B 930910,3B 930910|4B 930910|Trigger  2522|WATCH 930910|[STK2001] 09240d,,,,0
3B 930530B,3B 930530B|4B 930530B|Trigger  2360|[STK2001] 09137a,,,,0
2B 921112,2B 921112|3B 921112|4B 921112|GRB 921112|Trigger  2053|[STK2001] 08938c,,,,0
GRB 900711,GRB 900711|PhebusB 900711,,,,0
GRB 100823A,GRB 100823A,,,,0
4B 960420,4B 960420|Trigger  5439|[STK2001] 10193a,,,,0
GRB 210618A,GRB 210618A,,,,0
GRB 170524B,GRB 170524B,,,,0
[KLK2001] 951114.95,[KLK2001] 951114.95,,,,0
GRB 130408A,GRB 130408A,3.7570000,,,0
GRB 220131A,GRB 220131A,,,,0
GRB 190315A,GRB 190315A,,,,0
GRB 790529,GRB 790529|KONUS 29.05.79,,,,0
GRB 081023,GRB 081023,,,,0
Fermi bn140907429,Fermi bn140907429,,,,0
GRB 820406B,GRB 820406B,,,,0
[STK2001] 08745c,[STK2001] 08745c,,,,0
Fermi bn110730660,GRB 110730B|Fermi bn110730660,,,,0
3B 940410B,3B 940410B|4B 940410B|Trigger  2918|[STK2001] 09452b,,,,0
GRB 160117B,GRB 160117B,0.8700000,,,0
Fermi bn151229486,Fermi bn151229486,,,,0
4B 941005,4B 941005|Trigger  3217|[STK2001] 09630b,,,,0
GRB 060904A,GRB 060904A|XRR 060904A,,,,0
GRB 980429,GRB 980429,,,,0
[STK2001] 10606b,[STK2001] 10606b,,,,0
GRB 980920,GRB 980920|Trigger  7106|[STK2001] 11076b,,,,0
GRB 201207A,GRB 201207A,,,,0
GRB 040323,GRB 040323,,,,0
[KLK2001] 940402.43,[KLK2001] 940402.43,,,,0
1B 920130,1B 920130|2B 920130|3B 920130|4B 920130|BSAS 920130 01779|GRB 920130|Trigger  1321|WATCH 920130|[STK2001] 08651a,,,,0
GRB 090429B,GRB 090429B,9.4000000,,,0
[KLK2001] 941104.40,[KLK2001] 941104.40,,,,0
GRB 081127A,GRB 081127A,,,,0
GRB 100103A,GRB 100103A,,,,0
[STK2001] 09751a,[STK2001] 09751a,,,,0
[STK2001] 09155a,[STK2001] 09155a,,,,0
Fermi bn100417789,GRB 100417B|Fermi bn100417789,,,,0
[KLK2001] 930310.08,[KLK2001] 930310.08,,,,0
[STK2001] 08937a,[STK2001] 08937a,,,,0
Fermi bn091106762,GRB 091106A|Fermi bn091106762,,,,0
Fermi bn161004964,GRB 161004B|Fermi bn161004964,,,,0
4B 951128,4B 951128|Trigger  3926|[STK2001] 10049d,,,,0
Fermi bn090602564,GRB 090602|Fermi bn090602564|GRB 090602A,,,,0
GRB 111215A,GRB 111215A,2.0600000,,,0
GRB 060323,GRB 060323,,,,0
[STK2001] 09901a,[STK2001] 09901a,,,,0
GRB 160705A,GRB 160705A,,,,0
[STK2001] 09365a,[STK2001] 09365a,,,,0
GRB 961216,GRB 961216,,,,0
BSAS 950411 28262,BSAS 950411 28262,,,,0
Trigger  6388,Trigger  6388|[STK2001] 10710b,,,,0
[STK2001] 08395a,[STK2001] 08395a,,,,0
GRB 180829A,GRB 180829A,,,,0
Fermi bn160905471,GRB 160905A|Fermi bn160905471,,,,0
GRB 161004A,GRB 161004A,,,,0
GRB 030109,GRB 030109,,,,0
[STK2001] 11022k,[STK2001] 11022k,,,,0
[STK2001] 09219b,[STK2001] 09219b,,,,0
Fermi bn100612726,GRB 100612B|Fermi bn100612726,,,,0
GRB 000208,GRB 000208,,,,0
Fermi bn170208758,GRB 170208A|Fermi bn170208758,,,,0
Trigger  6606,Trigger  6606|[STK2001] 10862c,,,,0
Fermi bn180606730,Fermi bn180606730,,,,0
[KLK2001] 920411.79,[KLK2001] 920411.79,,,,0
GRB 050209,GRB 050209,,,,0
GRB 970228,GRB 970228|XRF 970228,0.6950000,,,0
Trigger  6270,Trigger  6270|[STK2001] 10612d,,,,0
GRB 210411B,GRB 210411B,,,,0
[STK2001] 08571b,[STK2001] 08571b,,,,0
GRB 701230,GRB 701230,,,,0
[KLK2001] 941101.41,[KLK2001] 941101.41,,,,0
[KLK2001] 920619.36,[KLK2001] 920619.36,,,,0
GRB 090809,GRB 090809|GRB 090809A,2.7300000,,,0
[KLK2001] 970610.41,[KLK2001] 970610.41,,,,0
[STK2001] 11554b,[STK2001] 11554b,,,,0
2B 920609B,2B 920609B|3B 920609B|4B 920609B|GRB 920609B|Trigger  1641,,,,0
[STK2001] 09154a,[STK2001] 09154a,,,,0
Fermi bn130925164,GRB 130925A|Fermi bn130925164|Fermi bn130925173,0.3470000,,,0
[STK2001] 11366d,[STK2001] 11366d,,,,0
GRB 140418A,GRB 140418A,,,,0
Trigger  6498,Trigger  6498|[STK2001] 10777b,,,,0
GRB 190512A,GRB 190512A,,,,0
GRB 820919,GRB 820919,,,,0
Trigger  6281,Trigger  6281,,,,0
GRB 060917,GRB 060917,,,,0
[STK2001] 11481b,[STK2001] 11481b,,,,0
[KLK2001] 971013.87,[KLK2001] 971013.87,,,,0
GRB 221009A,GRB 221009A|SWIFT J1913.1+1946,,,,0
Fermi bn151027166,GRB 151027A|Fermi bn151027166,0.8100000,,,0
[STK2001] 08406a,[STK2001] 08406a,,,,0
PhebusB 960607,PhebusB 960607,,,,0
[STK2001] 09235a,[STK2001] 09235a,,,,0
GRB 030329B,GRB 030329B,,,,0
2B 921211,2B 921211|3B 921211|4B 921211|Trigger  2093|[STK2001] 08967d,,,,0
Fermi bn160825799,Fermi bn160825799,,,,0
3B 931103B,3B 931103B|4B 931103B|Trigger  2616,,,,0
GRB 170902A,GRB 170902A,,,,0
4B 951208C,4B 951208C|Trigger  3938|[STK2001] 10059h,,,,0
GRB 991229,GRB 991229|Trigger  7925,,,,0
GRB 190626B,GRB 190626B,,,,0
Fermi bn180528371,Fermi bn180528371,,,,0
[KLK2001] 940111.84,[KLK2001] 940111.84,,,,0
Fermi bn101021063,GRB 101021B|Fermi bn101021063,,,,0
GRB 220508A,GRB 220508A,,,,0
Fermi bn130131511,Fermi bn130131511,,,,0
GRB 790101,GRB 790101|KONUS 01.01.79|[ABH87] 23,,,,0
Fermi bn111203054,GRB 111203A|Fermi bn111203054,,,,0
2B 921214,2B 921214|3B 921214|4B 921214|Trigger  2095,,,,0
[STK2001] 10400b,[STK2001] 10400b,,,,0
1B 911001,1B 911001|2B 911001|3B 911001|4B 911001|Trigger   845|[STK2001] 08530a,,,,0
[KLK2001] 930102.30,[KLK2001] 930102.30,,,,0
PhebusB 950305,PhebusB 950305,,,,0
GRB 910219B,GRB 910219B,,,,0
[STK2001] 09449e,[STK2001] 09449e,,,,0
Fermi bn170109137,GRB 170109A|Fermi bn170109137,,,,0
[STK2001] 10819c,[STK2001] 10819c,,,,0
[KLK2001] 970331.84,[KLK2001] 970331.84,,,,0
Fermi bn111120556,GRB 111120A|Fermi bn111120556,,,,0
Fermi bn170808936,GRB 170808B|Fermi bn170808936,,,,0
4B 960515,4B 960515|Trigger  5461|[STK2001] 10218a,,,,0
GRB 980125A,GRB 980125A|Trigger  6580|[STK2001] 10838c,,,,0
Fermi bn171011810,Fermi bn171011810,,,,0
[KLK2001] 961010.25,[KLK2001] 961010.25,,,,0
4B 950818,4B 950818|GRB 950818|Trigger  3765|[STK2001] 09947a,,,,0
4B 960615C,4B 960615C|Trigger  5499|[STK2001] 10249d,,,,0
1B 910815,1B 910815|2B 910815|3B 910815|4B 910815|GRB 910815|Trigger   680|[STK2001] 08483b,,,,0
[STK2001] 11580a,[STK2001] 11580a,,,,0
GRB 990424,GRB 990424|GRB 990424A|Trigger  7527|[STK2001] 11292a,,,,0
[STK2001] 09599b,[STK2001] 09599b,,,,0
GRB 221203C,GRB 221203C,,,,0
Trigger  7030,Trigger  7030|[STK2001] 11054a,,,,0
NTB 930501.34,NTB 930501.34,,,,0
Fermi bn150705588,Fermi bn150705588,,,,0
Fermi bn171126216,Fermi bn171126216,,,,0
[STK2001] 09625h,[STK2001] 09625h,,,,0
[KLK2001] 951120.40,[KLK2001] 951120.40,,,,0
Fermi bn170306130,Fermi bn170306130,,,,0
Fermi bn160815490,GRB 160815A|Fermi bn160815490,,,,0
Fermi bn170916700,Fermi bn170916700,,,,0
GRB 021203,GRB 021203,,,,0
GRB 880822B,GRB 880822B,,,,0
GRB 970330A,GRB 970330A|Trigger  6147|[STK2001] 10537b,,,,0
GRB 881212,GRB 881212,,,,0
[STK2001] 10754a,[STK2001] 10754a,,,,0
Fermi bn091031500,GRB 091031|Fermi bn091031500|GRB 091031A,,,,0
GRB 221107A,GRB 221107A,,,,0
Fermi bn081115891,GRB 081115|Fermi bn081115891|GRB 081115A,,,,0
GRB 050603,GRB 050603,2.8210000,,18.479999542236328,0
GRB 040410,GRB 040410,,,,0
[KLK2001] 951212.80,[KLK2001] 951212.80,,,,0
GRB 030519B,GRB 030519B,,,,0
Fermi bn120519721,GRB 120519A|Fermi bn120519721,,,,0
GRB 200607A,GRB 200607A,,,,0
[STK2001] 10649d,[STK2001] 10649d,,,,0
Fermi bn090828099,GRB 090828|Fermi bn090828099|GRB 090828A,,,,0
[STK2001] 10382d,[STK2001] 10382d,,,,0
3B 940313,3B 940313|4B 940313|Trigger  2880|[STK2001] 09424b,,,,0
[KLK2001] 951118.56,[KLK2001] 951118.56,,,,0
[STK2001] 10410c,[STK2001] 10410c,,,,0
[STK2001] 10083b,[STK2001] 10083b,,,,0
GRB 100807A,GRB 100807A,,,,0
Trigger  5736,Trigger  5736|[STK2001] 10449b,,,,0
4B 950131,4B 950131|Trigger  3385,,,,0
GRB 191031A,GRB 191031A,,,,0
GRB 000331B,GRB 000331B|Trigger  8059|[STK2001] 11634d,,,,0
Fermi bn141205018,Fermi bn141205018,,,,0
[STK2001] 08837d,[STK2001] 08837d,,,,0
Fermi bn151231443,Fermi bn151231443,,,,0
[KLK2001] 940131.78,[KLK2001] 940131.78,,,,0
GRB 700619,GRB 700619,,,,0
[STK2001] 08777b,[STK2001] 08777b,,,,0
Fermi bn141121414,Fermi bn141121414,,,,0
[STK2001] 09239a,[STK2001] 09239a,,,,0
4B 951107C,4B 951107C|Trigger  3899|[STK2001] 10028b,,,,0
[KLK2001] 940107.94,[KLK2001] 940107.94,,,,0
Fermi bn160303201,Fermi bn160303201,,,,0
GRB 110315A,GRB 110315A,,,,0
Fermi bn130528695,GRB 130528A|Fermi bn130528695,1.2500000,,,0
Trigger  6098,Trigger  6098|[STK2001] 10500b,,,,0
GRB 010420A,GRB 010420A,,,,0
GRB 140719A,GRB 140719A,,,,0
[STK2001] 10751c,[STK2001] 10751c,,,,0
GRB 200924B,GRB 200924B,,,,0
GRB 980203B,GRB 980203B,,,,0
1B 910827,1B 910827|2B 910827|3B 910827|4B 910827|Trigger   729,,,,0
GRB 190126A,GRB 190126A,,,,0
1B 910423,1B 910423|2B 910423|3B 910423|4B 910423|GRB 910423|Trigger   107|[STK2001] 08369d,,,,0
GRB 051105,GRB 051105,,,,0
GRB 780417,GRB 780417,,,,0
XRF 120118A,XRF 120118A,,,,0
1B 920302,1B 920302|2B 920302|3B 920302|4B 920302|Trigger  1459|WATCH 920302|[STK2001] 08683b,,,,0
GRB 060516,GRB 060516,,,,0
[STK2001] 11009a,[STK2001] 11009a,,,,0
Fermi bn120102416,GRB 120102B|Fermi bn120102416,,,,0
4B 950911,4B 950911|Trigger  3789|[STK2001] 09971b,,,,0
[STK2001] 10366a,[STK2001] 10366a,,,,0
3B 930708B,3B 930708B|4B 930708B|GRB 930708B|Trigger  2433,,,,0
GRB 920616,GRB 920616,,,,0
GRB 110219A,GRB 110219A,,,,0
[KLK2001] 930612.63,[KLK2001] 930612.63,,,,0
[KLK2001] 921208.60,[KLK2001] 921208.60,,,,0
GRB 101204A,GRB 101204A,,,,0
GRB 030501C,GRB 030501C,,,,0
GRB 221208A,GRB 221208A,,,,0
XRF 011091,XRF 011091,,,,0
Fermi bn090924625,GRB 090924A|Fermi bn090924625,,,,0
[STK2001] 08913c,[STK2001] 08913c,,,,0
GRB 990308B,GRB 990308B|Trigger  7460|[STK2001] 11245f,,,,0
GRB 080325,GRB 080325,1.7800000,,,0
[STK2001] 10593c,[STK2001] 10593c,,,,0
GRB 790103,GRB 790103|KONUS 03.01.79,,,,0
Fermi bn170419983,Fermi bn170419983,,,,0
GRB 030112B,GRB 030112B,,,,0
GRB 200707A,GRB 200707A,,,,0
GRB 030102B,GRB 030102B,,,,0
Fermi bn120822628,Fermi bn120822628,,,,0
GRB 160827A,GRB 160827A,,,,0
GRB 921004,GRB 921004|WATCH 921004,,,,0
Fermi bn141213300,Fermi bn141213300,,,,0
GRB 070615,GRB 070615,,,,0
4B 941202,4B 941202|Trigger  3307|[STK2001] 09688a,,,,0
[STK2001] 09768a,[STK2001] 09768a,,,,0
Fermi bn170121067,GRB 170121A|Fermi bn170121067,,,,0
GRB 031016,GRB 031016,,,,0
[KLK2001] 940616.43,[KLK2001] 940616.43,,,,0
2B 920720C,2B 920720C|3B 920720C|4B 920720C|Trigger  1713,,,,0
GRB 890112,GRB 890112,,,,0
[STK2001] 08465b,[STK2001] 08465b,,,,0
GRB 980228A,GRB 980228A|Trigger  6617,,,,0
Fermi bn130406354,Fermi bn130406354,,,,0
[STK2001] 09045c,[STK2001] 09045c,,,,0
[KLK2001] 911222.86,[KLK2001] 911222.86,,,,0
GRB 200325B,GRB 200325B,,,,0
4B 960825,4B 960825|GRB 960825|Trigger  5586,,,,0
GRB 011130,GRB 011130|HETE Trigger  1864|XRF 011130,,,,0
[STK2001] 10467d,[STK2001] 10467d,,,,0
Fermi bn170910368,Fermi bn170910368,,,,0
4B 950120,4B 950120|Trigger  3370,,,,0
Fermi bn130216927,GRB 130216A|Fermi bn130216927,,,,0
Fermi bn101231067,GRB 101231A|Fermi bn101231067,,,,0
Fermi bn100301068,GRB 100301A|Fermi bn100301068,,,,0
[STK2001] 10469b,[STK2001] 10469b,,,,0
GRB 130615A,GRB 130615A,,,,0
[STK2001] 11095b,[STK2001] 11095b,,,,0
Fermi bn130716352,Fermi bn130716352,,,,0
GRB 191011A,GRB 191011A,1.7220000,,,0
GRB 190724A,GRB 190724A,,,,0
Fermi bn140516700,Fermi bn140516700,,,,0
[STK2001] 09214g,[STK2001] 09214g,,,,0
1B 910518,1B 910518|2B 910518|3B 910518|4B 910518|GRB 910518|Trigger   207,,,,0
GRB 191017A,GRB 191017A,,,,0
1B 910730,1B 910730|2B 910730|3B 910730|4B 910730|BSAS 910730 80836|GRB 910730|Trigger   594|[STK2001] 08467e,,,,0
4B 950917,4B 950917|GRB 950917|Trigger  3804,,,,0
Fermi bn090804940,GRB 090804A|Fermi bn090804940,,,,0
1B 910928,1B 910928|2B 910928|3B 910928|4B 910928|Trigger   830|[STK2001] 08527b,,,,0
GRB 081003A,GRB 081003A|GRB 081003,,,,0
